Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temp_diff [K],power,wear_rate
2,300.3,311.9,1429,41.6,184,0,11.599999999999966,59446.4,0.12876137158852344
1,300.3,311.9,1692,31.5,187,0,11.599999999999966,53298.0,0.11052009456264776
1,300.4,311.9,1476,48.7,189,0,11.5,71881.2,0.12804878048780488
2,300.4,312.0,1596,30.4,191,0,11.600000000000023,48518.399999999994,0.11967418546365914
0,300.3,311.9,1390,49.0,194,0,11.599999999999966,68110.0,0.13956834532374102
2,300.3,311.8,1607,33.7,199,0,11.5,54155.9,0.1238332296204107
1,300.3,311.7,1821,26.3,202,0,11.399999999999977,47892.3,0.11092806150466776
0,300.3,311.8,2141,18.5,204,0,11.5,39608.5,0.09528257823446988
2,300.4,311.8,1553,33.1,209,1,11.400000000000034,51404.3,0.13457823567289118
2,300.4,311.8,1442,45.1,0,0,11.400000000000034,65034.200000000004,0.0
1,300.4,311.7,1459,45.6,3,0,11.300000000000011,66530.40000000001,0.00205620287868403
0,300.4,311.8,2496,13.5,5,0,11.400000000000034,33696.0,0.002003205128205128
1,300.4,311.8,1367,57.2,10,0,11.400000000000034,78192.40000000001,0.0073152889539136795
1,300.3,311.8,2004,19.6,12,0,11.5,39278.4,0.005988023952095809
1,300.3,311.7,1406,47.5,14,0,11.399999999999977,66785.0,0.00995732574679943
1,300.3,311.8,1548,33.0,16,0,11.5,51084.0,0.0103359173126615
1,300.3,311.7,1333,55.2,18,0,11.399999999999977,73581.6,0.01350337584396099
1,300.2,311.6,1767,26.4,20,0,11.400000000000034,46648.799999999996,0.011318619128466326
1,300.2,311.6,1827,27.0,22,0,11.400000000000034,49329.0,0.0120415982484948
2,300.2,311.6,1533,46.4,24,0,11.400000000000034,71131.2,0.015655577299412915
0,300.2,311.5,1515,36.8,27,0,11.300000000000011,55751.99999999999,0.01782178217821782
1,300.2,311.4,1568,41.0,32,0,11.199999999999989,64288.0,0.02040816326530612
1,300.2,311.4,1452,47.8,34,0,11.199999999999989,69405.59999999999,0.023415977961432508
1,300.2,311.4,1433,37.9,36,0,11.199999999999989,54310.7,0.02512212142358688
2,300.1,311.3,1650,33.8,38,0,11.199999999999989,55769.99999999999,0.02303030303030303
1,300.1,311.4,1629,31.3,41,0,11.299999999999955,50987.700000000004,0.025168815224063844
1,300.0,311.3,1520,39.2,43,0,11.300000000000011,59584.00000000001,0.028289473684210528
0,300.0,311.2,1393,43.1,45,0,11.199999999999989,60038.3,0.03230437903804738
0,299.9,311.2,1364,49.6,50,0,11.300000000000011,67654.40000000001,0.036656891495601175
2,299.9,311.3,1389,50.0,55,0,11.400000000000034,69450.0,0.03959683225341973
1,299.8,311.1,1466,46.1,58,0,11.300000000000011,67582.6,0.03956343792633015
1,299.7,311.1,1650,32.4,60,0,11.400000000000034,53460.0,0.03636363636363636
1,299.6,311.0,1554,36.3,62,0,11.399999999999977,56410.2,0.039897039897039896
2,299.6,310.9,1474,39.7,64,0,11.299999999999955,58517.8,0.04341926729986431
0,299.5,310.8,1600,32.4,67,0,11.300000000000011,51840.0,0.041875
1,299.5,310.8,1356,54.9,72,0,11.300000000000011,74444.4,0.05309734513274336
1,299.5,310.8,1571,38.2,74,0,11.300000000000011,60012.200000000004,0.047103755569700825
1,299.6,310.9,1658,28.0,76,0,11.299999999999955,46424.0,0.045838359469240045
1,299.6,310.8,1393,49.9,78,0,11.199999999999989,69510.7,0.05599425699928212
2,299.7,311.0,1448,49.8,80,0,11.300000000000011,72110.4,0.055248618784530384
1,299.7,310.9,1477,40.4,83,0,11.199999999999989,59670.799999999996,0.056194989844278946
2,299.7,311.0,1506,42.7,85,0,11.300000000000011,64306.200000000004,0.05644090305444887
2,299.7,310.9,1685,32.1,88,0,11.199999999999989,54088.5,0.05222551928783383
1,299.6,310.9,1533,31.8,91,0,11.299999999999955,48749.4,0.0593607305936073
1,299.5,310.8,1447,41.0,93,0,11.300000000000011,59327.0,0.06427090532135453
2,299.5,310.7,1488,39.5,95,0,11.199999999999989,58776.0,0.06384408602150538
2,299.6,310.8,1427,50.4,98,0,11.199999999999989,71920.8,0.06867554309740714
2,299.5,310.7,1424,41.3,101,0,11.199999999999989,58811.2,0.07092696629213484
1,299.5,310.7,1472,40.9,104,0,11.199999999999989,60204.799999999996,0.07065217391304347
1,299.5,310.7,1438,45.7,106,0,11.199999999999989,65716.6,0.0737134909596662
1,299.6,310.8,1507,42.4,108,0,11.199999999999989,63896.799999999996,0.07166556071665561
1,299.6,310.7,1393,52.1,110,0,11.099999999999966,72575.3,0.07896625987078248
1,299.5,310.8,1283,52.4,112,0,11.300000000000011,67229.2,0.08729540140296181
1,299.6,310.8,1644,30.9,114,0,11.199999999999989,50799.6,0.06934306569343066
1,299.6,310.8,1498,46.9,116,0,11.199999999999989,70256.2,0.0774365821094793
1,299.6,310.8,1400,40.8,118,0,11.199999999999989,57119.99999999999,0.08428571428571428
0,299.6,310.9,1679,31.2,120,0,11.299999999999955,52384.799999999996,0.0714711137581894
2,299.7,311.1,1618,30.3,125,0,11.400000000000034,49025.4,0.07725587144622992
0,299.6,311.0,1714,30.2,128,0,11.399999999999977,51762.799999999996,0.07467911318553092
1,299.6,311.0,1574,35.0,133,0,11.399999999999977,55090.0,0.08449809402795426
1,299.7,311.1,1574,36.4,135,0,11.400000000000034,57293.6,0.08576874205844981
1,299.6,310.9,1472,40.9,137,0,11.299999999999955,60204.799999999996,0.09307065217391304
1,299.6,311.0,1552,33.2,139,0,11.399999999999977,51526.4,0.0895618556701031
1,299.7,311.1,1603,31.4,141,0,11.400000000000034,50334.2,0.08796007485963818
0,299.7,311.1,1353,47.1,143,0,11.400000000000034,63726.3,0.10569105691056911
1,299.7,311.1,1690,30.6,148,0,11.400000000000034,51714.0,0.08757396449704143
2,299.8,311.2,1745,26.3,150,0,11.399999999999977,45893.5,0.08595988538681948
1,299.9,311.3,1522,45.7,153,0,11.400000000000034,69555.40000000001,0.10052562417871222
0,300.0,311.4,1641,34.5,155,0,11.399999999999977,56614.5,0.09445460085313832
1,299.9,311.4,1596,28.9,160,0,11.5,46124.399999999994,0.10025062656641603
0,299.9,311.4,1497,37.0,162,0,11.5,55389.0,0.10821643286573146
1,299.9,311.3,1371,52.3,167,0,11.400000000000034,71703.3,0.12180889861415026
2,299.9,311.3,1445,41.2,169,0,11.400000000000034,59534.00000000001,0.11695501730103806
1,299.8,311.2,1564,40.0,172,0,11.399999999999977,62560.0,0.10997442455242967
1,299.7,311.1,1439,44.9,174,0,11.400000000000034,64611.1,0.12091730368311328
1,299.7,311.2,1352,52.1,176,0,11.5,70439.2,0.1301775147928994
1,299.8,311.3,1560,35.4,178,0,11.5,55224.0,0.1141025641025641
2,299.7,311.2,1616,42.3,180,0,11.5,68356.79999999999,0.11138613861386139
1,299.7,311.2,1835,23.7,183,0,11.5,43489.5,0.0997275204359673
2,299.7,311.1,1649,32.7,185,0,11.400000000000034,53922.3,0.11218920557913888
1,299.8,311.1,1452,47.3,188,0,11.300000000000011,68679.59999999999,0.12947658402203857
1,299.8,311.1,2144,17.7,190,0,11.300000000000011,37948.799999999996,0.08861940298507463
1,299.7,311.1,1554,41.0,192,0,11.400000000000034,63714.0,0.12355212355212356
1,299.7,311.0,1827,25.4,194,0,11.300000000000011,46405.799999999996,0.10618500273672687
1,299.6,310.9,1448,46.3,196,0,11.299999999999955,67042.4,0.13535911602209943
2,299.6,310.9,1530,38.8,198,0,11.299999999999955,59363.99999999999,0.12941176470588237
1,299.7,311.0,1983,21.0,201,0,11.300000000000011,41643.0,0.10136157337367625
2,299.7,310.9,1620,37.2,203,0,11.199999999999989,60264.00000000001,0.12530864197530864
2,299.6,310.9,1630,29.8,206,0,11.299999999999955,48574.0,0.1263803680981595
1,299.6,310.9,1229,65.2,209,1,11.299999999999955,80130.8,0.17005695687550854
1,299.5,310.8,1873,22.3,211,0,11.300000000000011,41767.9,0.11265349706353443
1,299.4,310.7,1426,45.7,213,0,11.300000000000011,65168.200000000004,0.14936886395511922
1,299.4,310.8,1376,53.9,215,1,11.400000000000034,74166.4,0.15625
1,299.4,310.8,1622,33.6,217,0,11.400000000000034,54499.200000000004,0.1337854500616523
2,299.4,310.7,1492,45.7,219,0,11.300000000000011,68184.40000000001,0.1467828418230563
2,299.3,310.7,1374,48.9,222,0,11.399999999999977,67188.59999999999,0.1615720524017467
1,299.2,310.7,1737,27.0,225,1,11.5,46899.0,0.12953367875647667
1,299.3,310.8,1426,42.4,0,0,11.5,60462.4,0.0
2,299.3,310.9,1826,25.1,2,0,11.599999999999966,45832.600000000006,0.001095290251916758
1,299.3,310.9,1669,32.4,5,0,11.599999999999966,54075.6,0.0029958058717795086
2,299.4,310.9,1473,40.1,7,0,11.5,59067.3,0.0047522063815342835
1,299.4,310.9,1751,27.8,10,0,11.5,48677.8,0.0057110222729868645
2,299.4,310.9,1446,47.3,12,0,11.5,68395.8,0.008298755186721992
1,299.3,310.8,1483,43.5,15,0,11.5,64510.5,0.010114632501685773
1,299.2,310.7,1535,42.6,17,0,11.5,65391.0,0.011074918566775244
1,299.2,310.7,1477,44.0,19,0,11.5,64988.0,0.012863913337846988
1,299.3,310.8,1391,46.9,21,0,11.5,65237.9,0.01509705248023005
0,299.2,310.7,1636,29.4,23,0,11.5,48098.399999999994,0.014058679706601468
1,299.2,310.6,1675,33.3,28,0,11.400000000000034,55777.49999999999,0.01671641791044776
0,299.2,310.5,1329,48.9,30,0,11.300000000000011,64988.1,0.022573363431151242
2,299.2,310.5,1548,33.5,35,0,11.300000000000011,51858.0,0.02260981912144703
1,299.2,310.5,1391,45.8,38,0,11.300000000000011,63707.799999999996,0.027318475916606758
1,299.1,310.5,1437,43.1,40,0,11.399999999999977,61934.700000000004,0.027835768963117607
1,299.2,310.6,1370,61.9,42,0,11.400000000000034,84803.0,0.030656934306569343
1,299.1,310.6,1577,37.1,44,0,11.5,58506.700000000004,0.027901077996195307
1,299.1,310.5,1485,37.8,46,0,11.399999999999977,56132.99999999999,0.030976430976430977
1,299.0,310.4,1504,34.3,48,0,11.399999999999977,51587.2,0.031914893617021274
2,298.9,310.3,1551,35.2,50,0,11.400000000000034,54595.200000000004,0.032237266279819474
2,299.1,310.5,1428,43.0,53,0,11.399999999999977,61404.0,0.03711484593837535
1,299.0,310.5,1755,27.9,56,0,11.5,48964.5,0.03190883190883191
1,299.1,310.5,1329,54.9,58,0,11.399999999999977,72962.09999999999,0.0436418359668924
1,299.1,310.5,1496,35.2,60,0,11.399999999999977,52659.200000000004,0.040106951871657755
1,299.1,310.5,1532,36.6,62,0,11.399999999999977,56071.200000000004,0.04046997389033943
1,299.1,310.5,1389,61.4,64,0,11.399999999999977,85284.59999999999,0.04607631389488841
2,299.1,310.4,1524,51.4,66,0,11.299999999999955,78333.59999999999,0.04330708661417323
2,299.1,310.4,1422,49.3,69,0,11.299999999999955,70104.59999999999,0.04852320675105485
1,299.1,310.5,1739,27.4,72,0,11.399999999999977,47648.6,0.041403105232892465
1,299.1,310.5,1736,26.9,74,0,11.399999999999977,46698.399999999994,0.04262672811059908
1,299.1,310.5,1419,48.8,76,0,11.399999999999977,69247.2,0.053558844256518676
1,299.1,310.6,1326,49.7,78,0,11.5,65902.2,0.058823529411764705
2,299.1,310.6,1449,43.2,80,0,11.5,62596.8,0.05521048999309869
1,299.2,310.6,1534,39.7,83,0,11.400000000000034,60899.8,0.05410691003911343
2,299.2,310.6,1443,50.9,85,0,11.400000000000034,73448.7,0.058905058905058906
1,299.2,310.6,1498,41.1,88,0,11.400000000000034,61567.8,0.05874499332443257
1,299.1,310.6,1796,26.0,90,0,11.5,46696.0,0.05011135857461024
1,299.1,310.4,1519,45.3,92,0,11.299999999999955,68810.7,0.06056616194865043
1,299.0,310.4,1339,49.6,94,0,11.399999999999977,66414.40000000001,0.070201643017177
1,299.0,310.4,1483,41.5,96,0,11.399999999999977,61544.5,0.06473364801078894
2,298.9,310.2,2099,20.0,98,0,11.300000000000011,41980.0,0.046688899475940925
2,299.0,310.3,1689,29.7,101,0,11.300000000000011,50163.299999999996,0.05979869745411486
0,299.1,310.4,1369,54.5,104,0,11.299999999999955,74610.5,0.07596785975164354
1,299.0,310.4,1512,38.8,109,0,11.399999999999977,58665.6,0.07208994708994709
2,299.0,310.3,1303,68.6,111,1,11.300000000000011,89385.79999999999,0.0851880276285495
1,299.0,310.3,1552,39.9,114,0,11.300000000000011,61924.799999999996,0.07345360824742268
1,299.0,310.4,1713,28.0,116,0,11.399999999999977,47964.0,0.06771745475773497
1,298.9,310.3,1456,44.1,118,0,11.400000000000034,64209.6,0.08104395604395605
1,299.0,310.4,1524,39.8,120,0,11.399999999999977,60655.2,0.07874015748031496
2,299.0,310.4,1394,45.2,122,0,11.399999999999977,63008.8,0.08751793400286945
1,299.0,310.4,1981,21.2,125,0,11.399999999999977,41997.2,0.06309944472488642
1,299.0,310.4,1565,36.1,127,0,11.399999999999977,56496.5,0.08115015974440895
1,299.1,310.4,1657,31.0,129,0,11.299999999999955,51367.0,0.07785153892576946
2,299.0,310.4,1625,37.1,131,0,11.399999999999977,60287.5,0.08061538461538462
1,299.0,310.4,1606,31.1,134,0,11.399999999999977,49946.600000000006,0.08343711083437111
0,299.0,310.5,1336,56.8,136,0,11.5,75884.8,0.10179640718562874
2,299.0,310.6,1587,34.2,141,0,11.600000000000023,54275.4,0.0888468809073724
1,299.1,310.6,1602,39.7,144,0,11.5,63599.4,0.0898876404494382
1,299.1,310.5,1471,38.4,146,0,11.399999999999977,56486.4,0.09925220938137322
0,299.1,310.6,1332,48.0,148,0,11.5,63936.0,0.1111111111111111
0,299.2,310.6,1434,48.4,153,0,11.400000000000034,69405.59999999999,0.10669456066945607
1,299.1,310.6,1921,23.9,158,0,11.5,45911.899999999994,0.08224882873503384
0,299.2,310.6,1704,30.6,160,0,11.400000000000034,52142.4,0.09389671361502347
2,299.1,310.6,1397,49.5,165,0,11.5,69151.5,0.11811023622047244
0,299.1,310.6,1791,28.0,168,0,11.5,50148.0,0.09380234505862646
1,299.1,310.6,1818,24.1,173,0,11.5,43813.8,0.09515951595159516
1,299.2,310.7,1540,36.3,175,0,11.5,55901.99999999999,0.11363636363636363
2,299.2,310.8,1502,39.8,177,0,11.600000000000023,59779.6,0.11784287616511319
0,299.2,310.8,1761,30.4,180,0,11.600000000000023,53534.399999999994,0.10221465076660988
2,299.1,310.8,1517,38.4,185,0,11.699999999999989,58252.799999999996,0.12195121951219512
1,299.1,310.7,1309,51.1,188,0,11.599999999999966,66889.90000000001,0.1436210847975554
1,298.9,310.6,1363,52.6,190,0,11.700000000000045,71693.8,0.13939838591342626
2,299.0,310.6,1787,22.2,192,0,11.600000000000023,39671.4,0.10744264129826525
1,298.9,310.5,1640,29.2,195,0,11.600000000000023,47888.0,0.11890243902439024
2,298.9,310.6,1720,25.3,197,0,11.700000000000045,43516.0,0.11453488372093024
1,298.8,310.5,1384,52.8,200,0,11.699999999999989,73075.2,0.14450867052023122
0,298.8,310.5,1294,55.8,202,0,11.699999999999989,72205.2,0.1561051004636785
1,298.8,310.5,1464,46.4,207,0,11.699999999999989,67929.59999999999,0.1413934426229508
1,298.8,310.6,1803,25.4,209,0,11.800000000000011,45796.2,0.11591791458679977
1,298.8,310.6,1602,39.1,211,0,11.800000000000011,62638.200000000004,0.1317103620474407
0,298.9,310.6,1519,38.8,213,0,11.700000000000045,58937.2,0.1402238314680711
2,298.9,310.7,1638,33.6,218,0,11.800000000000011,55036.8,0.1330891330891331
0,298.9,310.6,1615,33.0,221,0,11.700000000000045,53295.0,0.1368421052631579
1,298.8,310.6,1651,33.3,0,0,11.800000000000011,54978.299999999996,0.0
1,298.9,310.6,1387,52.7,2,0,11.700000000000045,73094.90000000001,0.0014419610670511895
2,298.8,310.5,1678,32.8,4,0,11.699999999999989,55038.399999999994,0.0023837902264600714
1,298.9,310.6,1585,38.1,7,0,11.700000000000045,60388.5,0.004416403785488959
2,298.8,310.6,1640,33.8,9,0,11.800000000000011,55431.99999999999,0.00548780487804878
1,298.9,310.6,1406,43.8,12,0,11.700000000000045,61582.799999999996,0.008534850640113799
2,298.9,310.6,1679,35.8,14,0,11.700000000000045,60108.2,0.008338296605122097
1,298.9,310.5,1717,26.9,17,0,11.600000000000023,46187.299999999996,0.009900990099009901
0,298.9,310.5,1429,39.9,19,0,11.600000000000023,57017.1,0.013296011196641007
2,298.9,310.4,1533,44.4,24,0,11.5,68065.2,0.015655577299412915
2,298.9,310.5,1525,38.5,27,0,11.600000000000023,58712.5,0.017704918032786884
1,298.9,310.4,1739,26.3,30,0,11.5,45735.700000000004,0.017251293847038527
1,298.9,310.3,1436,39.0,32,0,11.400000000000034,56004.0,0.022284122562674095
2,298.8,310.2,1595,33.1,34,0,11.399999999999977,52794.5,0.021316614420062698
0,298.7,310.1,1435,45.6,37,0,11.400000000000034,65436.0,0.02578397212543554
1,298.7,310.0,1637,31.8,42,0,11.300000000000011,52056.6,0.02565668906536347
1,298.7,310.1,1558,37.6,44,0,11.400000000000034,58580.8,0.028241335044929396
2,298.7,310.1,1644,34.1,46,0,11.400000000000034,56060.4,0.027980535279805353
1,298.7,310.1,1641,31.1,49,0,11.400000000000034,51035.100000000006,0.029859841560024376
1,298.8,310.2,1504,41.0,51,0,11.399999999999977,61664.0,0.0339095744680851
2,298.7,310.1,1506,50.7,53,0,11.400000000000034,76354.2,0.0351925630810093
0,298.8,310.1,1380,44.0,56,0,11.300000000000011,60720.0,0.04057971014492753
2,298.7,310.1,1549,42.5,61,0,11.400000000000034,65832.5,0.039380245319561004
2,298.7,310.1,1402,69.7,64,1,11.400000000000034,97719.40000000001,0.0456490727532097
1,298.7,310.1,1401,45.3,67,0,11.400000000000034,63465.299999999996,0.04782298358315489
2,298.7,310.0,1459,40.2,69,0,11.300000000000011,58651.8,0.047292666209732694
1,298.7,309.9,1465,39.7,72,0,11.199999999999989,58160.50000000001,0.049146757679180884
2,298.8,310.0,1295,52.7,74,0,11.199999999999989,68246.5,0.05714285714285714
2,298.8,310.0,1529,38.5,77,0,11.199999999999989,58866.5,0.050359712230215826
2,298.8,310.0,1484,44.9,80,0,11.199999999999989,66631.59999999999,0.05390835579514825
1,298.8,309.9,1739,30.6,83,0,11.099999999999966,53213.4,0.04772857964347326
0,298.7,309.8,1422,40.7,85,0,11.100000000000023,57875.4,0.05977496483825598
1,298.8,309.8,1463,40.0,90,0,11.0,58520.0,0.06151742993848257
1,298.7,309.7,1667,30.4,92,0,11.0,50676.799999999996,0.055188962207558485
0,298.7,309.7,1565,39.3,94,0,11.0,61504.49999999999,0.060063897763578275
1,298.7,309.7,1393,45.7,99,0,11.0,63660.100000000006,0.07106963388370424
2,298.8,309.7,1453,47.7,101,0,10.899999999999977,69308.1,0.06951135581555402
1,298.8,309.6,1442,50.0,104,0,10.800000000000011,72100.0,0.07212205270457697
1,298.7,309.6,1364,44.9,106,0,10.900000000000034,61243.6,0.07771260997067449
0,298.7,309.5,1453,40.4,108,0,10.800000000000011,58701.2,0.0743289745354439
2,298.7,309.5,1394,46.0,113,0,10.800000000000011,64124.0,0.08106169296987087
2,298.7,309.5,1500,38.8,116,0,10.800000000000011,58199.99999999999,0.07733333333333334
0,298.6,309.5,1523,34.2,119,0,10.899999999999977,52086.600000000006,0.07813525935653316
2,298.7,309.6,1254,57.1,124,0,10.900000000000034,71603.40000000001,0.09888357256778309
1,298.6,309.5,1325,52.2,127,0,10.899999999999977,69165.0,0.09584905660377359
1,298.8,309.7,1424,49.6,129,0,10.899999999999977,70630.40000000001,0.09058988764044944
1,298.8,309.7,1505,39.0,131,0,10.899999999999977,58695.0,0.08704318936877077
2,298.8,309.7,1392,48.7,133,0,10.899999999999977,67790.40000000001,0.09554597701149425
1,298.8,309.7,1529,44.0,136,0,10.899999999999977,67276.0,0.08894702419882276
2,298.8,309.7,1477,48.5,138,0,10.899999999999977,71634.5,0.09343263371699391
2,298.8,309.7,1459,47.3,141,0,10.899999999999977,69010.7,0.09664153529814942
2,299.0,309.8,2240,15.9,144,0,10.800000000000011,35616.0,0.06428571428571428
1,298.9,309.7,1449,48.8,147,0,10.800000000000011,70711.2,0.10144927536231885
2,298.8,309.7,1589,35.3,149,0,10.899999999999977,56091.7,0.09376966645689112
1,298.8,309.7,1740,28.5,152,0,10.899999999999977,49590.0,0.08735632183908046
2,298.8,309.7,1499,40.3,154,0,10.899999999999977,60409.7,0.1027351567711808
2,298.8,309.7,1480,38.1,157,0,10.899999999999977,56388.0,0.10608108108108108
1,298.8,309.7,1751,29.6,160,0,10.899999999999977,51829.600000000006,0.09137635636778983
1,298.7,309.7,1510,40.6,162,0,11.0,61306.0,0.10728476821192053
0,298.8,309.8,1437,48.2,164,0,11.0,69263.40000000001,0.11412665274878218
1,298.8,309.7,1609,40.4,169,0,10.899999999999977,65003.6,0.10503418272218769
0,298.8,309.8,1490,35.9,171,0,11.0,53491.0,0.11476510067114094
1,298.7,309.7,1601,35.7,176,0,11.0,57155.700000000004,0.1099312929419113
1,298.7,309.6,1665,31.1,178,0,10.900000000000034,51781.5,0.1069069069069069
2,298.7,309.6,1452,42.7,180,0,10.900000000000034,62000.4,0.12396694214876033
2,298.7,309.5,1487,33.6,183,0,10.800000000000011,49963.200000000004,0.1230665770006725
2,298.7,309.6,1382,48.1,186,0,10.900000000000034,66474.2,0.1345875542691751
2,298.7,309.6,1686,26.2,189,0,10.900000000000034,44173.2,0.11209964412811388
1,298.6,309.6,1491,36.9,192,0,11.0,55017.9,0.12877263581488935
1,298.7,309.6,1442,55.6,194,0,10.900000000000034,80175.2,0.13453536754507628
1,298.6,309.6,1390,50.3,196,0,11.0,69917.0,0.1410071942446043
1,298.7,309.6,1502,46.7,198,0,10.900000000000034,70143.40000000001,0.1318242343541944
2,298.6,309.6,1344,59.4,200,0,11.0,79833.59999999999,0.1488095238095238
1,298.5,309.5,1385,46.3,203,1,11.0,64125.49999999999,0.14657039711191336
1,298.7,309.7,1547,37.4,0,0,11.0,57857.799999999996,0.0
2,298.6,309.6,1525,42.4,2,0,11.0,64660.0,0.0013114754098360656
1,298.6,309.6,1540,35.8,5,0,11.0,55131.99999999999,0.003246753246753247
1,298.6,309.5,1450,44.3,7,0,10.899999999999977,64234.99999999999,0.004827586206896552
1,298.6,309.6,1353,62.5,9,0,11.0,84562.5,0.0066518847006651885
1,298.8,309.7,1582,45.0,11,0,10.899999999999977,71190.0,0.00695322376738306
1,298.9,309.8,1396,49.0,13,0,10.900000000000034,68404.0,0.009312320916905445
2,298.8,309.8,1551,36.6,15,0,11.0,56766.600000000006,0.009671179883945842
2,298.9,309.8,1836,22.8,18,0,10.900000000000034,41860.8,0.00980392156862745
1,298.9,309.8,1390,49.9,21,0,10.900000000000034,69361.0,0.015107913669064749
1,298.9,309.8,1534,42.1,23,0,10.900000000000034,64581.4,0.01499348109517601
1,298.8,309.7,1953,20.6,25,0,10.899999999999977,40231.8,0.012800819252432157
1,298.8,309.8,1634,33.6,27,0,11.0,54902.4,0.016523867809057527
1,298.7,309.7,1881,21.7,29,0,11.0,40817.7,0.01541733120680489
2,298.8,309.7,1448,44.8,31,0,10.899999999999977,64870.399999999994,0.021408839779005526
2,298.7,309.7,1362,50.5,34,0,11.0,68781.0,0.024963289280469897
1,298.8,309.7,1225,63.4,37,0,10.899999999999977,77665.0,0.030204081632653063
2,298.8,309.6,1384,48.2,39,0,10.800000000000011,66708.8,0.028179190751445087
1,298.8,309.8,1334,49.3,42,0,11.0,65766.2,0.031484257871064465
1,298.8,309.7,1336,50.3,44,0,10.899999999999977,67200.8,0.03293413173652695
2,298.8,309.9,1331,61.6,46,0,11.099999999999966,81989.6,0.03456048084147258
1,298.8,309.9,1629,31.9,49,0,11.099999999999966,51965.1,0.030079803560466543
1,298.9,310.0,1776,25.7,51,0,11.100000000000023,45643.2,0.028716216216216218
0,298.8,310.0,1530,38.3,53,0,11.199999999999989,58598.99999999999,0.034640522875816995
1,298.9,310.0,1719,27.3,58,0,11.100000000000023,46928.700000000004,0.03374054682955206
2,298.8,309.9,1495,35.2,60,0,11.099999999999966,52624.00000000001,0.04013377926421405
1,298.8,309.7,1450,43.1,63,0,10.899999999999977,62495.0,0.043448275862068966
0,298.8,309.8,1563,38.8,65,0,11.0,60644.399999999994,0.04158669225847729
2,298.9,309.9,1501,37.1,70,0,11.0,55687.1,0.046635576282478344
1,298.8,309.9,1351,47.2,73,0,11.099999999999966,63767.200000000004,0.0540340488527017
1,298.9,309.9,1365,46.5,75,0,11.0,63472.5,0.054945054945054944
1,298.8,309.9,1525,39.7,77,0,11.099999999999966,60542.50000000001,0.050491803278688525
2,298.8,309.8,1288,61.9,79,0,11.0,79727.2,0.06133540372670807
1,298.6,309.6,1423,42.7,82,0,11.0,60762.100000000006,0.05762473647224174
2,298.5,309.6,1502,39.4,84,0,11.100000000000023,59178.799999999996,0.0559254327563249
1,298.5,309.5,1428,43.5,87,0,11.0,62118.0,0.06092436974789916
2,298.6,309.5,1566,38.1,89,0,10.899999999999977,59664.600000000006,0.05683269476372925
2,298.5,309.5,1483,44.8,92,0,11.0,66438.4,0.06203641267700607
0,298.6,309.6,1593,33.3,95,0,11.0,53046.899999999994,0.05963590709353421
1,298.5,309.6,1724,26.4,100,0,11.100000000000023,45513.6,0.058004640371229696
1,298.5,309.7,2617,12.1,102,1,11.199999999999989,31665.7,0.038975926633549866
1,298.6,309.7,1294,59.4,104,0,11.099999999999966,76863.59999999999,0.080370942812983
1,298.6,309.6,1533,40.7,106,0,11.0,62393.100000000006,0.06914546640574037
0,298.5,309.4,1671,31.8,108,0,10.899999999999977,53137.8,0.06463195691202872
1,298.5,309.5,1370,52.4,113,0,11.0,71788.0,0.08248175182481751
1,298.5,309.6,1462,45.1,115,0,11.100000000000023,65936.2,0.0786593707250342
1,298.4,309.5,1545,36.6,117,0,11.100000000000023,56547.0,0.07572815533980583
2,298.4,309.5,1484,41.7,119,0,11.100000000000023,61882.8,0.08018867924528301
2,298.4,309.5,1344,45.3,122,0,11.100000000000023,60883.2,0.09077380952380952
1,298.4,309.5,1357,50.1,125,0,11.100000000000023,67985.7,0.09211495946941783
2,298.5,309.6,1572,33.0,127,0,11.100000000000023,51876.0,0.08078880407124682
1,298.5,309.6,1861,26.9,130,0,11.100000000000023,50060.899999999994,0.06985491671144546
1,298.5,309.5,1548,44.5,132,0,11.0,68886.0,0.08527131782945736
1,298.6,309.8,1496,37.7,134,0,11.199999999999989,56399.200000000004,0.08957219251336898
2,298.6,309.7,1314,49.7,136,0,11.099999999999966,65305.8,0.1035007610350076
2,298.6,309.7,1422,49.7,139,0,11.099999999999966,70673.40000000001,0.09774964838255977
1,298.6,309.8,1842,20.1,142,0,11.199999999999989,37024.200000000004,0.07709011943539631
2,298.7,309.9,1434,53.0,144,0,11.199999999999989,76002.0,0.100418410041841
2,298.8,310.1,1585,31.3,147,0,11.300000000000011,49610.5,0.09274447949526814
0,298.8,310.1,1704,30.7,150,0,11.300000000000011,52312.799999999996,0.0880281690140845
1,298.9,310.2,1971,23.2,155,0,11.300000000000011,45727.2,0.07864028411973617
1,299.0,310.3,1431,39.9,157,0,11.300000000000011,57096.9,0.10971348707197764
1,298.9,310.4,1546,37.7,159,0,11.5,58284.200000000004,0.10284605433376455
1,298.9,310.3,1496,36.3,161,0,11.400000000000034,54304.799999999996,0.10762032085561497
0,298.9,310.3,1243,63.0,163,0,11.400000000000034,78309.0,0.13113435237329044
1,299.0,310.4,1452,46.2,168,0,11.399999999999977,67082.40000000001,0.11570247933884298
1,299.1,310.6,1380,44.7,170,0,11.5,61686.00000000001,0.12318840579710146
1,299.2,310.6,1567,38.4,172,0,11.400000000000034,60172.799999999996,0.10976388002552648
